/content/valid/b63047d79767cb3e5b6a9b98be8e5346_jpg.rf.19353c0259cf8f8873988adfc653c806.jpg,3,40,48,59
/content/valid/b63047d79767cb3e5b6a9b98be8e5346_jpg.rf.19353c0259cf8f8873988adfc653c806.jpg,6,359,41,375
/content/valid/286810eae95d71ce7d7deaee75daafc6_jpg.rf.1d7d4267c13f7e3900b6716d5417cb1c.jpg,4,16,37,39
/content/valid/286810eae95d71ce7d7deaee75daafc6_jpg.rf.1d7d4267c13f7e3900b6716d5417cb1c.jpg,0,15,47,48
/content/valid/286810eae95d71ce7d7deaee75daafc6_jpg.rf.1d7d4267c13f7e3900b6716d5417cb1c.jpg,10,0,36,49
/content/valid/832841f985b8de18f3c58cdd86676eb7_jpg.rf.38999405468a0220f6edf8ca58f481f7.jpg,13,219,82,238
/content/valid/832841f985b8de18f3c58cdd86676eb7_jpg.rf.38999405468a0220f6edf8ca58f481f7.jpg,16,219,56,236
/content/valid/832841f985b8de18f3c58cdd86676eb7_jpg.rf.38999405468a0220f6edf8ca58f481f7.jpg,43,220,89,234
/content/valid/832841f985b8de18f3c58cdd86676eb7_jpg.rf.38999405468a0220f6edf8ca58f481f7.jpg,32,207,63,251
/content/valid/b35e05b9e6c84fe5cbcfe4fbc7f7ddbd_jpg.rf.0665d64c871902503a3598edde7c697f.jpg,17,175,59,190
/content/valid/b35e05b9e6c84fe5cbcfe4fbc7f7ddbd_jpg.rf.0665d64c871902503a3598edde7c697f.jpg,36,11,71,25
/content/valid/b35e05b9e6c84fe5cbcfe4fbc7f7ddbd_jpg.rf.0665d64c871902503a3598edde7c697f.jpg,41,65,62,81
/content/valid/b35e05b9e6c84fe5cbcfe4fbc7f7ddbd_jpg.rf.0665d64c871902503a3598edde7c697f.jpg,25,277,57,291
/content/valid/b35e05b9e6c84fe5cbcfe4fbc7f7ddbd_jpg.rf.0665d64c871902503a3598edde7c697f.jpg,14,176,71,198
/content/valid/b35e05b9e6c84fe5cbcfe4fbc7f7ddbd_jpg.rf.0665d64c871902503a3598edde7c697f.jpg,22,231,52,244
/content/valid/b35e05b9e6c84fe5cbcfe4fbc7f7ddbd_jpg.rf.0665d64c871902503a3598edde7c697f.jpg,23,342,53,356
/content/valid/98225feb400914bab547692929f70b70_jpg.rf.20352a4463c8f0026e02dde6e2ecb1b8.jpg,23,232,74,246
/content/valid/98225feb400914bab547692929f70b70_jpg.rf.20352a4463c8f0026e02dde6e2ecb1b8.jpg,51,8,77,22
/content/valid/73509fc5c9470441a6b185dcd1eadb79_jpg.rf.1f74a19249d3cdd8966023621f123641.jpg,20,32,85,51
/content/valid/DM21345_pdf_0_jpg.rf.08abeb9afe1e69f89e661d3003fdabbc.jpg,29,221,70,236
/content/valid/DM21345_pdf_0_jpg.rf.08abeb9afe1e69f89e661d3003fdabbc.jpg,34,345,67,362
/content/valid/DM21345_pdf_0_jpg.rf.08abeb9afe1e69f89e661d3003fdabbc.jpg,31,134,67,148
/content/valid/DM21345_pdf_0_jpg.rf.08abeb9afe1e69f89e661d3003fdabbc.jpg,29,94,66,108
/content/valid/DM21345_pdf_0_jpg.rf.08abeb9afe1e69f89e661d3003fdabbc.jpg,20,126,76,147
/content/valid/b9b48cbd0407f490f92de7539e0bceb9_jpg.rf.397c1a0970c6b794f79ff37d9e277edd.jpg,27,15,67,29
/content/valid/b9b48cbd0407f490f92de7539e0bceb9_jpg.rf.397c1a0970c6b794f79ff37d9e277edd.jpg,24,14,84,34
/content/valid/DM21379_pdf_4_jpg.rf.36ef5f0d891897cd9ff94a61b5b08809.jpg,6,24,38,46
/content/valid/DM21379_pdf_4_jpg.rf.36ef5f0d891897cd9ff94a61b5b08809.jpg,0,22,48,54
/content/valid/DM21379_pdf_4_jpg.rf.36ef5f0d891897cd9ff94a61b5b08809.jpg,7,10,35,54
/content/valid/DM21340_pdf_0_jpg.rf.1e97fa3010e69dbe356958e77359f015.jpg,30,103,64,123
/content/valid/DM21340_pdf_0_jpg.rf.1e97fa3010e69dbe356958e77359f015.jpg,24,223,60,237
/content/valid/DM21340_pdf_0_jpg.rf.1e97fa3010e69dbe356958e77359f015.jpg,36,108,74,125
/content/valid/DM21340_pdf_0_jpg.rf.1e97fa3010e69dbe356958e77359f015.jpg,33,97,61,133
/content/valid/DM21340_pdf_0_jpg.rf.1e97fa3010e69dbe356958e77359f015.jpg,41,102,60,127
/content/valid/DM21340_pdf_0_jpg.rf.1e97fa3010e69dbe356958e77359f015.jpg,22,101,81,130
/content/valid/DM21335_pdf_3_jpg.rf.2bf2a830f37f02eefe908b2e52ff3203.jpg,24,30,56,54
/content/valid/DM21335_pdf_3_jpg.rf.2bf2a830f37f02eefe908b2e52ff3203.jpg,15,27,66,58
/content/valid/DM21375_pdf_2_jpg.rf.1785ab7401481e27628690e93eddf492.jpg,13,292,52,306
/content/valid/DM21375_pdf_2_jpg.rf.1785ab7401481e27628690e93eddf492.jpg,13,220,42,244
/content/valid/DM21375_pdf_2_jpg.rf.1785ab7401481e27628690e93eddf492.jpg,16,209,41,254
/content/valid/975701027e78b69faf3c9db6013818c4_jpg.rf.05382b2263b2be504a940c09634cbcf8.jpg,1,70,43,85
/content/valid/975701027e78b69faf3c9db6013818c4_jpg.rf.05382b2263b2be504a940c09634cbcf8.jpg,0,14,44,31
/content/valid/975701027e78b69faf3c9db6013818c4_jpg.rf.05382b2263b2be504a940c09634cbcf8.jpg,8,70,69,86
/content/valid/975701027e78b69faf3c9db6013818c4_jpg.rf.05382b2263b2be504a940c09634cbcf8.jpg,7,13,68,32
/content/valid/975701027e78b69faf3c9db6013818c4_jpg.rf.05382b2263b2be504a940c09634cbcf8.jpg,6,64,51,90
/content/valid/975701027e78b69faf3c9db6013818c4_jpg.rf.05382b2263b2be504a940c09634cbcf8.jpg,5,9,49,37
/content/valid/975701027e78b69faf3c9db6013818c4_jpg.rf.05382b2263b2be504a940c09634cbcf8.jpg,21,2,50,49
/content/valid/bd9cddff89c909926f380c6bd40fb85b_jpg.rf.50ef8d7d4ed3c6c9786ffbe84a65fb92.jpg,31,264,78,285
/content/valid/bd9cddff89c909926f380c6bd40fb85b_jpg.rf.50ef8d7d4ed3c6c9786ffbe84a65fb92.jpg,27,350,71,368
/content/valid/bd9cddff89c909926f380c6bd40fb85b_jpg.rf.50ef8d7d4ed3c6c9786ffbe84a65fb92.jpg,21,346,89,367
/content/valid/bd9cddff89c909926f380c6bd40fb85b_jpg.rf.50ef8d7d4ed3c6c9786ffbe84a65fb92.jpg,35,253,66,295
/content/valid/bd9cddff89c909926f380c6bd40fb85b_jpg.rf.50ef8d7d4ed3c6c9786ffbe84a65fb92.jpg,26,270,80,293
/content/valid/DM21332_pdf_3_jpg.rf.31a81387866dc582d8ee665505e14d16.jpg,28,19,67,35
/content/valid/DM21332_pdf_3_jpg.rf.31a81387866dc582d8ee665505e14d16.jpg,22,17,83,37
/content/valid/DM21338_pdf_0_jpg.rf.235c787fd9f723a4c0a7fcd7c78248a2.jpg,12,275,47,288
/content/valid/DM21338_pdf_0_jpg.rf.235c787fd9f723a4c0a7fcd7c78248a2.jpg,22,107,55,121
/content/valid/DM21338_pdf_0_jpg.rf.235c787fd9f723a4c0a7fcd7c78248a2.jpg,38,149,62,161
/content/valid/DM21346_pdf_1_jpg.rf.0f3345719b9ae190beca5523f74f4c79.jpg,21,145,57,159
/content/valid/DM21346_pdf_1_jpg.rf.0f3345719b9ae190beca5523f74f4c79.jpg,10,148,50,161
/content/valid/DM21346_pdf_1_jpg.rf.0f3345719b9ae190beca5523f74f4c79.jpg,31,146,61,163
/content/valid/16562fb601b9c4c4fe07b24f92f466dc_jpg.rf.51d1336f54ffaaa84867884c4b0e97e3.jpg,66,4,105,19
/content/valid/16562fb601b9c4c4fe07b24f92f466dc_jpg.rf.51d1336f54ffaaa84867884c4b0e97e3.jpg,43,160,83,176
/content/valid/16562fb601b9c4c4fe07b24f92f466dc_jpg.rf.51d1336f54ffaaa84867884c4b0e97e3.jpg,36,156,108,177
/content/valid/a188c1b1d2b010c6076f9cc50444432a_jpg.rf.55536f608790ab1c04f74211f7e069ae.jpg,17,11,51,25
/content/valid/a188c1b1d2b010c6076f9cc50444432a_jpg.rf.55536f608790ab1c04f74211f7e069ae.jpg,26,10,44,30
/content/valid/aee48f0b7e58a5e406d4b6e9341b34c8_jpg.rf.58a7a669959cadb9b42093a612acaad3.jpg,21,46,71,64
/content/valid/DM21350_pdf_2_jpg.rf.1bc9ffecc0f05b8f9274742faebbdb70.jpg,15,170,62,186
/content/valid/DM21350_pdf_2_jpg.rf.1bc9ffecc0f05b8f9274742faebbdb70.jpg,5,379,70,396
/content/valid/DM21350_pdf_2_jpg.rf.1bc9ffecc0f05b8f9274742faebbdb70.jpg,11,167,87,188
/content/valid/DM21350_pdf_2_jpg.rf.1bc9ffecc0f05b8f9274742faebbdb70.jpg,13,166,56,194
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,25,101,78,119
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,16,276,87,295
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,10,266,86,289
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,12,258,82,279
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,8,244,82,263
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,14,245,56,261
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,12,250,80,270
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,17,262,62,292
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,24,100,60,115
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,41,279,83,293
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,56,151,80,163
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,32,252,63,297
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,14,274,53,292
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,41,246,70,292
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,19,100,89,127
/content/valid/DM21347_pdf_0_jpg.rf.0ebec8aa3d3f672a6068cb411482f249.jpg,12,253,54,286
/content/valid/DM21339_pdf_1_jpg.rf.3a7f7121f39106221facf61d957331d1.jpg,26,174,60,196
/content/valid/DM21339_pdf_1_jpg.rf.3a7f7121f39106221facf61d957331d1.jpg,27,61,57,76
/content/valid/DM21339_pdf_1_jpg.rf.3a7f7121f39106221facf61d957331d1.jpg,28,309,55,325
/content/valid/DM21339_pdf_1_jpg.rf.3a7f7121f39106221facf61d957331d1.jpg,36,60,54,81
/content/valid/DM334_pdf_2_jpg.rf.44dca772e355cf87e905bd0ada910286.jpg,2,40,36,56
/content/valid/DM334_pdf_2_jpg.rf.44dca772e355cf87e905bd0ada910286.jpg,0,298,20,312
/content/valid/DM334_pdf_2_jpg.rf.44dca772e355cf87e905bd0ada910286.jpg,0,37,51,60
/content/valid/DM334_pdf_2_jpg.rf.44dca772e355cf87e905bd0ada910286.jpg,10,37,29,59
/content/valid/CG21230_pdf_4_jpg.rf.4b19f8e3d552fa3b3de06cabda489431.jpg,7,177,40,195
/content/valid/CG21230_pdf_4_jpg.rf.4b19f8e3d552fa3b3de06cabda489431.jpg,15,175,34,198
/content/valid/753b1d6c9d8ae03f8f368c26aa4e01a8_jpg.rf.41098853727ecbae59c5fabb22760812.jpg,34,12,74,28
/content/valid/753b1d6c9d8ae03f8f368c26aa4e01a8_jpg.rf.41098853727ecbae59c5fabb22760812.jpg,35,254,71,270
/content/valid/753b1d6c9d8ae03f8f368c26aa4e01a8_jpg.rf.41098853727ecbae59c5fabb22760812.jpg,36,253,92,272
/content/valid/753b1d6c9d8ae03f8f368c26aa4e01a8_jpg.rf.41098853727ecbae59c5fabb22760812.jpg,31,8,95,28
/content/valid/DM21316_pdf_1_jpg.rf.36e083e40272b2bf935e13aeea40e80a.jpg,10,193,59,210
/content/valid/DM21316_pdf_1_jpg.rf.36e083e40272b2bf935e13aeea40e80a.jpg,34,249,64,268
/content/valid/DM21316_pdf_1_jpg.rf.36e083e40272b2bf935e13aeea40e80a.jpg,32,340,60,356
/content/valid/DM21316_pdf_1_jpg.rf.36e083e40272b2bf935e13aeea40e80a.jpg,38,18,64,33
/content/valid/DM21316_pdf_1_jpg.rf.36e083e40272b2bf935e13aeea40e80a.jpg,3,189,70,215
/content/valid/DM21316_pdf_1_jpg.rf.36e083e40272b2bf935e13aeea40e80a.jpg,23,246,73,269
/content/valid/DM21316_pdf_1_jpg.rf.36e083e40272b2bf935e13aeea40e80a.jpg,40,8,65,44
/content/valid/CH21234_pdf_0_jpg.rf.17d601bed509c534798547c42c3fce80.jpg,16,99,52,114
/content/valid/CH21234_pdf_0_jpg.rf.17d601bed509c534798547c42c3fce80.jpg,10,95,67,117
/content/valid/12703b690916d2e0d56ca4f32788b109_jpg.rf.4673f60553882d4ba6ff74979c868674.jpg,24,91,57,107
/content/valid/12703b690916d2e0d56ca4f32788b109_jpg.rf.4673f60553882d4ba6ff74979c868674.jpg,33,334,62,348
/content/valid/12703b690916d2e0d56ca4f32788b109_jpg.rf.4673f60553882d4ba6ff74979c868674.jpg,35,136,58,151
/content/valid/12703b690916d2e0d56ca4f32788b109_jpg.rf.4673f60553882d4ba6ff74979c868674.jpg,31,88,50,111
/content/valid/12703b690916d2e0d56ca4f32788b109_jpg.rf.4673f60553882d4ba6ff74979c868674.jpg,37,130,58,158
/content/valid/DM21340_pdf_4_jpg.rf.52e7ec96324b2dd704402cd62d55776f.jpg,8,158,37,183
/content/valid/DM21342_pdf_0_jpg.rf.5691fbc8affc1a725d5138609b9fda20.jpg,54,290,84,302
/content/valid/DM21342_pdf_0_jpg.rf.5691fbc8affc1a725d5138609b9fda20.jpg,51,115,77,128
/content/valid/a604517ac50208e5775e2391c4a0708b_jpg.rf.3afe34db9d4c612ab54a1e0e84c90ce1.jpg,5,3,37,17
/content/valid/00806d76b22f2eba3fdf11ca33b9a04b_jpg.rf.5de66e2c1acac7e10ed10cb8ada6c695.jpg,17,25,63,40
/content/valid/00806d76b22f2eba3fdf11ca33b9a04b_jpg.rf.5de66e2c1acac7e10ed10cb8ada6c695.jpg,7,20,74,38
/content/valid/DM21339_pdf_4_jpg.rf.50073495818c4a46aee7646a6d197ded.jpg,18,119,50,143
/content/valid/DM21339_pdf_4_jpg.rf.50073495818c4a46aee7646a6d197ded.jpg,10,118,60,151
/content/valid/89822181cee2aa463d2b2645b9b92b08_jpg.rf.54aa221a3d1c01e19b3e8ea941aca966.jpg,32,73,68,88
/content/valid/89822181cee2aa463d2b2645b9b92b08_jpg.rf.54aa221a3d1c01e19b3e8ea941aca966.jpg,29,151,64,166
/content/valid/89822181cee2aa463d2b2645b9b92b08_jpg.rf.54aa221a3d1c01e19b3e8ea941aca966.jpg,30,208,60,220
/content/valid/89822181cee2aa463d2b2645b9b92b08_jpg.rf.54aa221a3d1c01e19b3e8ea941aca966.jpg,27,71,82,91
/content/valid/89822181cee2aa463d2b2645b9b92b08_jpg.rf.54aa221a3d1c01e19b3e8ea941aca966.jpg,37,148,56,170
/content/valid/b6cf9e2a4acde1153e5671dc351a0d0a_jpg.rf.7e4fbee93620f6df0d0deff835b54f8d.jpg,44,9,83,27
/content/valid/b6cf9e2a4acde1153e5671dc351a0d0a_jpg.rf.7e4fbee93620f6df0d0deff835b54f8d.jpg,46,111,67,127
/content/valid/b6cf9e2a4acde1153e5671dc351a0d0a_jpg.rf.7e4fbee93620f6df0d0deff835b54f8d.jpg,37,6,97,32
/content/valid/c6f332fb716bfd52bdb75f7be8e1caf3_jpg.rf.624fa7cd8030dd21c763642f2f0cad19.jpg,13,4,44,17
/content/valid/DM21350_pdf_6_jpg.rf.5f7eb4558894d2f452d9bd2b0cea35e7.jpg,1,142,52,158
/content/valid/DM21350_pdf_6_jpg.rf.5f7eb4558894d2f452d9bd2b0cea35e7.jpg,0,140,68,166
/content/valid/DM21379_pdf_3_jpg.rf.621cb466a1ffece45f1fc7ec2d9c8c70.jpg,31,253,65,278
/content/valid/DM21379_pdf_3_jpg.rf.621cb466a1ffece45f1fc7ec2d9c8c70.jpg,28,17,69,43
/content/valid/DM21379_pdf_3_jpg.rf.621cb466a1ffece45f1fc7ec2d9c8c70.jpg,33,8,62,50
/content/valid/DM21379_pdf_3_jpg.rf.621cb466a1ffece45f1fc7ec2d9c8c70.jpg,19,253,73,286
/content/valid/DM21328_1_pdf_5_jpg.rf.4f150a40bcff65b45f662cdcb64246c4.jpg,8,76,47,89
/content/valid/DM21328_1_pdf_5_jpg.rf.4f150a40bcff65b45f662cdcb64246c4.jpg,6,318,38,338
/content/valid/DM21328_1_pdf_5_jpg.rf.4f150a40bcff65b45f662cdcb64246c4.jpg,7,310,37,348
/content/valid/DM21328_1_pdf_5_jpg.rf.4f150a40bcff65b45f662cdcb64246c4.jpg,0,320,46,345
/content/valid/DM21328_1_pdf_5_jpg.rf.4f150a40bcff65b45f662cdcb64246c4.jpg,4,72,61,92
/content/valid/836c882c8ca2dd0e1f820d3a97f4758f_jpg.rf.40e5d8054efe2b4277883cb45e0dea54.jpg,41,11,69,28
/content/valid/836c882c8ca2dd0e1f820d3a97f4758f_jpg.rf.40e5d8054efe2b4277883cb45e0dea54.jpg,28,133,64,147
/content/valid/836c882c8ca2dd0e1f820d3a97f4758f_jpg.rf.40e5d8054efe2b4277883cb45e0dea54.jpg,27,330,68,346
/content/valid/836c882c8ca2dd0e1f820d3a97f4758f_jpg.rf.40e5d8054efe2b4277883cb45e0dea54.jpg,32,8,84,29
/content/valid/836c882c8ca2dd0e1f820d3a97f4758f_jpg.rf.40e5d8054efe2b4277883cb45e0dea54.jpg,33,266,82,285
/content/valid/DM334_pdf_3_jpg.rf.656f1961b3a4d0ddf097e3b9c9835c0d.jpg,4,329,44,346
/content/valid/DM334_pdf_3_jpg.rf.656f1961b3a4d0ddf097e3b9c9835c0d.jpg,16,101,69,119
/content/valid/DM334_pdf_3_jpg.rf.656f1961b3a4d0ddf097e3b9c9835c0d.jpg,0,13,23,31
/content/valid/DM334_pdf_3_jpg.rf.656f1961b3a4d0ddf097e3b9c9835c0d.jpg,0,329,54,355
/content/valid/DM21320_pdf_1_jpg.rf.6390129f13481ef9e68b3bf349b06e21.jpg,28,25,66,43
/content/valid/DM21320_pdf_1_jpg.rf.6390129f13481ef9e68b3bf349b06e21.jpg,19,22,80,49
/content/valid/b4da1688e881a2006f8337dae95b481e_jpg.rf.912a93af5f5024bd67b641c873280533.jpg,0,0,31,14
/content/valid/1857f69000a75288f2710977b296bf58_jpg.rf.92116d519950b306a24cd4893824a2f6.jpg,12,153,51,178
/content/valid/1857f69000a75288f2710977b296bf58_jpg.rf.92116d519950b306a24cd4893824a2f6.jpg,21,143,50,187
/content/valid/9751d934815b760bf40dba9bc91188d7_jpg.rf.96a71728d41986986a265a55bed25f0e.jpg,17,73,55,95
/content/valid/9751d934815b760bf40dba9bc91188d7_jpg.rf.96a71728d41986986a265a55bed25f0e.jpg,14,303,48,318
/content/valid/9751d934815b760bf40dba9bc91188d7_jpg.rf.96a71728d41986986a265a55bed25f0e.jpg,31,256,57,272
/content/valid/9751d934815b760bf40dba9bc91188d7_jpg.rf.96a71728d41986986a265a55bed25f0e.jpg,12,78,66,100
/content/valid/9751d934815b760bf40dba9bc91188d7_jpg.rf.96a71728d41986986a265a55bed25f0e.jpg,10,301,66,320
/content/valid/9751d934815b760bf40dba9bc91188d7_jpg.rf.96a71728d41986986a265a55bed25f0e.jpg,27,61,51,110
/content/valid/9751d934815b760bf40dba9bc91188d7_jpg.rf.96a71728d41986986a265a55bed25f0e.jpg,21,80,57,107
/content/valid/b2e9a426d49ef3afaf01b46672314c50_jpg.rf.63a36d04cf0c3e02a9fb0be298a9eef1.jpg,19,98,54,112
/content/valid/b2e9a426d49ef3afaf01b46672314c50_jpg.rf.63a36d04cf0c3e02a9fb0be298a9eef1.jpg,14,95,74,114
/content/valid/DM21328_1_pdf_2_jpg.rf.583a6f9f934fc1a2e2a802f9211ec997.jpg,0,33,34,49
/content/valid/DM21328_1_pdf_2_jpg.rf.583a6f9f934fc1a2e2a802f9211ec997.jpg,4,27,34,60
/content/valid/1875ebe9f91197f50834868a3bdb0558_jpg.rf.6754b01375fa45916c119c454294be40.jpg,36,0,70,14
/content/valid/1875ebe9f91197f50834868a3bdb0558_jpg.rf.6754b01375fa45916c119c454294be40.jpg,42,0,62,18
/content/valid/b179c10a5568d524041566141f514f4f_jpg.rf.aa76bb387501b4ec52285d88468bd2c4.jpg,26,15,61,28
/content/valid/b179c10a5568d524041566141f514f4f_jpg.rf.aa76bb387501b4ec52285d88468bd2c4.jpg,43,170,64,184
/content/valid/b179c10a5568d524041566141f514f4f_jpg.rf.aa76bb387501b4ec52285d88468bd2c4.jpg,18,14,77,32
/content/valid/CG21244_pdf_6_jpg.rf.80d8fb7d3e314b5aa25af47dcaa7f24c.jpg,5,12,35,26
/content/valid/CG21244_pdf_6_jpg.rf.80d8fb7d3e314b5aa25af47dcaa7f24c.jpg,9,9,40,23
/content/valid/DM21319_pdf_1_jpg.rf.8057e3f4f63dfa4c1d21b07cfa8ea703.jpg,24,46,58,59
/content/valid/DM21319_pdf_1_jpg.rf.8057e3f4f63dfa4c1d21b07cfa8ea703.jpg,15,41,77,60
/content/valid/DM21346_pdf_5_jpg.rf.74b124f602c10c2e739a35617353a722.jpg,37,276,75,290
/content/valid/DM21346_pdf_5_jpg.rf.74b124f602c10c2e739a35617353a722.jpg,62,33,89,50
/content/valid/4888a3da0488c526fef97625cec6a441_jpg.rf.702e2e4946d3ac6183605dc0139dbac2.jpg,24,233,60,247
/content/valid/a862af441de7891b0918c65a67ca4dff_jpg.rf.8ecaceecb5abe1ad7ecf2fb8bee5edd0.jpg,23,186,64,201
/content/valid/a862af441de7891b0918c65a67ca4dff_jpg.rf.8ecaceecb5abe1ad7ecf2fb8bee5edd0.jpg,18,130,63,145
/content/valid/a862af441de7891b0918c65a67ca4dff_jpg.rf.8ecaceecb5abe1ad7ecf2fb8bee5edd0.jpg,18,76,54,89
/content/valid/a862af441de7891b0918c65a67ca4dff_jpg.rf.8ecaceecb5abe1ad7ecf2fb8bee5edd0.jpg,14,271,76,288
/content/valid/a862af441de7891b0918c65a67ca4dff_jpg.rf.8ecaceecb5abe1ad7ecf2fb8bee5edd0.jpg,18,269,62,284
/content/valid/a862af441de7891b0918c65a67ca4dff_jpg.rf.8ecaceecb5abe1ad7ecf2fb8bee5edd0.jpg,19,274,56,287
/content/valid/a862af441de7891b0918c65a67ca4dff_jpg.rf.8ecaceecb5abe1ad7ecf2fb8bee5edd0.jpg,15,126,59,152
